If civil works are required the agent plans the closure of the civil works informs the planned works of the closure date 5 plugs up the holes repairs in a definitive manner makes the inventory of fixtures and finally confirms the completion of the repair to the planned works 6,Relevant
Finally his last task is to encode the internal services in the case of internal services or to encode the internal services in the case of entrepreneurial work,Relevant
The process ends by sending the file to the post administration,Relevant
Planned work The process begins with the planning of the worksite,Relevant
Then if civil engineering works are required the planned works department receives the civil engineering opening date from the executing agent 1 the department then sends the civil engineering dates to the client waits and finally receives confirmation of the earthworks by the executing agent 2,Relevant
If no civil engineering works are required the planned works department informs the client by sms of the date of the works 48 hours in advance,Relevant
The department then receives the execution information,Relevant
If the execution is not carried out the process ends and the prepare for execution process begins,Relevant
If it has been carried out there is a waiting period,Relevant
Finally again if civil works are required the planned works department receives the civil works closing date from the executing agent 5 the department then sends the civil works closing dates to the client waits receives the confirmation of the civil works closing from the executing agent 6 and finally updates the data in the POWALCO software,Relevant
If there is no civil engineering nothing happens,Relevant
The process is then completed towards post administration,Relevant
The drawing office The process starts with the reception of the plan from the executing agent 4 and is then completed towards post administration,Relevant
Monitoring The process starts with the reception of the date of the works then the service ensures the supervision of the building sites and the process is finished with supervised building sites,Relevant
Local logistics manager The process starts with the reception of the message from the executing agent 3 then he processes the request and the process ends,Relevant
The process starts at planned works when a technical visit is needed,Relevant
If a visit without appointment V1 is needed planned works transfer the request to a technician and waits for feedback with the info concerning the V1,Relevant
While planned work is waiting a technician gets the request carries out the visit and transfers info to planned works before being done with V1,Relevant
When planned works get the V1 info they can move on and prepare a file for a technical visit V2,Relevant
If a V1 is not needed planned works directly prepare a file for a technical visit,Relevant
Planned works then plan V2 with the client,Relevant
After they send a request to agents to know their availability,Relevant
When the agents get the request they process it taking into account geographical and technical skills and send back their availabilities to planned works,Relevant
After receiving the agents  availability planned works confirm the appointment with the client and send the file to a technician,Relevant
They then wait for feedback while the technician gets the request carries out a technical visit and sends their feedback,Relevant
When the feedback is received planned works handle it and then assess if civil engineering is required,Relevant
If it is not required the processing is done,Relevant
Otherwise the feedback is sent to the contractor and the processing is done,Relevant
The subscription process is facilitated by the digital transformation in usual context the customer and the company are engaged into an endless mail exchange demanding the documents for the subscription,Irrelevant
Thanks to Flora a new client only needs to enter some information about his property and his insurance fee is automatically calculated using the dimension and the location of his property,Relevant
If the new client is not in the defaulters  database there is no need for an employee to take part in the process the contract and insurance details will be automatically digitally created and sent to the customer,Relevant
If the client is indeed in the defaulter s database Flora needs to conduct a short investigation to determine if they accept the client or not before finishing the process following the classical way,Relevant
By using this process customers are now able to modify their contract online following a move for instance by simply entering details about their new property,Irrelevant
Their new price is calculated in the same way as in the subscription process and the rest is also similar contract and insurance details will be automatically created and sent to the customers as well as the new contract start date,Irrelevant
Flora allows the customer to make this report via a chatbox within the mobile app in a few steps,Irrelevant
Of course after the declaration an external contractor will come to your place to contact the damage but there is no need to extra paperwork that is usually used with the traditional way,Relevant
The following process is of high interest as switching insurance can be really difficult and require documents and long procedures from both the former and the new insurance company,Irrelevant
Noting that this is actually a sub process of the subscription as most new clients are often covered before subscribing to Flora,Irrelevant
To complete the process customers are invited to enter different information about their former contract such as the company and their contract number,Relevant
Then the resignation form is generated and signed online by clients using Itsme Belgian Mobile ID initiative,Relevant
The rest of the process is handled by Flora which will deal with the former insurer and will send them the resignation form,Relevant
Once these tasks are completed details about the former contract terms end date and the new contract start date are sent to customers,Relevant
At last the new contract will automatically start at the end of the former one,Relevant
By using Flora a procedure that can take several days for clients is now completed in a few minutes,Irrelevant
Filling a complaint is one of the most common processes inside an insurance company,Irrelevant
This is usually a very tedious process for the client but now thanks to the new channel of communication it is much easier for the clients using the Flora s application in order to fill a complaint this can be done in few minutes,Irrelevant
The prospection and commercial process is triggered by the sales engineers who study the requirements of the prospects potential clients,Relevant
Then the CEO COO elaborate sales strategy and set individual goals,Relevant
Sales Engineers receive requests for quotation from clients and afterwards they consider whether the project submitted by the customers is feasible for Alpha or not,Relevant
If not the request is declined and the process is stopped,Relevant
But if the quotation is feasible sales engineers work together with the help of R&D engineers to make a technical and commercial offer and ask for client s agreement,Relevant
If the customer s answer is not favorable then they try to know on which point they failed to interest the customer and then the process is stopped,Relevant
But conversely if the customer s response is favorable then back office registers new client and its order in the ERP system,Relevant
The sales engineers compare the order with the quotation made at the customer price quantity product description delay and after that a contract is written by the CEO in collaboration with the sales engineer with the possibility of having some negotiations with the customers on commercial terms,Relevant
If the order is compliant with the offer made the back office checks the availability of the product and the production delay announced by the ERP system,Relevant
Otherwise the continuity of the process goes back to the steps before there are once again negotiations with the customers in order to find a common agreement,Relevant
When these two tasks are completed the back office confirms and validates the order to the client and they register the complete order in the ERP system,Relevant
Once this last step is completed the prospection and commercial process ends,Relevant
The R&D process starts when a need is expressed,Relevant
Sales engineers and R&D engineers formalize the request describe the new product and evaluate the feasibility cost strategy coherence  in the early stages,Relevant
Then the CEO COO challenge their analyze and decide if the feasibility is conceivable the project is stopped if it is not the case,Relevant
Sales engineers and R&D engineers check prototype scale feasibility & conduct tests,Relevant
If the project is technically validated by R&D the production engineers go on by checking industrial feasibility and preparing production file,Relevant
After that step the Quality Manager certificates the product and requests client s approval by sending them the previous documents,Relevant
If the customer s feedback is good the bill of materials is made and the current process ends otherwise the engineers continue to improve the development plans and the process is repeated in the stages of carrying out tests and analyzing feasibility on a prototype scale,Relevant
The process starts when the engineers make the BOM Bill of Materials and send the file with the logistical needs defined by a color code,Relevant
Consequently a need is expressed and registered in the ERP system,Relevant
The supply chain department looks at the BOM and then decides if it needs comparative quotes,Relevant
If the purchase amount is estimated to be greater than 10000€ comparative quotes are needed,Relevant
In this case the supply chain department searches suppliers consults three of them and compare their offers,Relevant
Then it chooses a supplier,Relevant
If the purchase amount is estimated to be less than 10000€ the supply chain department does not need comparative quotes and directly selects a supplier,Relevant
After selecting a supplier there are two options If this is a new supplier the specific team composed by the COO the head of the supply chain department and the quality manager performs a supplier audit,Relevant
If the conclusions of this audit are not positive the supply chain department selects another supplier,Relevant
If the audit is conclusive the supply chain manager registers supplier s information in the ERP system and sends a notification to the supplier selected,Relevant
If Alpha Innovations has already worked with this supplier the specific team sends a notification to the supplier selected,Relevant
Afterwards the supply chain department establishes the order and receives the material once the supplier has fulfilled the order,Relevant
In some case a conformity certificate is required because AISA works with railway companies RATP for example or nuclear sector where high level of traceability is mandatory,Relevant
If a conformity certificate is required the supply chain department asks a conformity certificate to the supplier and creates its own conformity certificate this document ensures that the products are not counterfeit items before performing the quality control,Relevant
In some cases the supply chain organizes quality control for incoming and finished goods and the warehouse clerk checks it,Relevant
Alpha Innovations controls most of the time the products  quality except when it comes to checking small parts like basic screws etc,Relevant
If the quality control shows material is defective the supply chain gives the order to the warehouse clerk to return the product to the supplier,Relevant
If the quality control is good the warehouse clerk stores the product and registers it in the ERP system,Relevant
Finally the head of supply chain the quality manager and the COO evaluate the supplier s performance ask for corrective actions if the supplier is not performant enough and then the process ends,Relevant
The process starts when the workshop manager receives the project from the R&D department,Relevant
With the recommendations from the production engineer he evaluates which and how many workers must be assigned to this project linked to the difficulty s level of the latter,Relevant
With the help of the supply chain manager he checks when all the needed material BOM will be available in stock at the factory,Relevant
With all this information he gives an approximation of the delivery date to the customer,Relevant
He receives a set of documents thanks to the ERP system which describes the BOM Bill of Materials mechanical plans electrical scheme control prescription … everything that is needed to organize production of the project,Relevant
The supply chain department receives the document and launches a production order to the warehouse clerk who prepares and sends all the materials needed to the workshop,Relevant
At this stage the workshop manager must prepare assembly aid documents which describe the production process adapted to the type of work to be executed,Relevant
The function of the workshop manager is also to describe the jobs of each technician involved,Relevant
Afterwards technicians operate first they prepare nameplates to be able to identify all the products and cables,Relevant
Secondly they assembly the systems while they identify themselves at each step of the process for the tracing and consequently the responsibility,Relevant
The workshop manager is responsible for describing the complexity of conformity control which is afterwards operate by the technicians,Relevant
At this stage test technicians operate the FAI First Article Inspection they inspect the finished systems to see if it is safe functional and conform to the specifications,Relevant
If all tests are conclusive the system is sent to the shipment employee who will package and send it to customers with the help of other actors haulers …,Relevant
The systems production process ends at the moment the system is submitted to the shipment employee,Relevant
The process is triggered when the product is received by the packaging employee who packages the product,Relevant
Then two tasks are done in parallel addition of a suitable ID label to the package and wedging and wrapping to protect the product,Relevant
The packaging employee makes the delivery form and send it to the head of shipment department who is going to give a pick list number and afterwards registers the pick list number on the ERP system,Relevant
Later on the packaging employee fills the picklist with the product s information weight date … on the ERP system,Relevant
Subsequently the employee stores the product in the shipment area,Relevant
After that the head of shipment management received on the ERP system the picklist completed and then classify the picklist by due date until the delivery day,Relevant
When the delivery day has come the back office does two tasks at the same time to prepare the delivery note and print it and prepare the invoice and print it as well,Relevant
After that the back office sends the documents to all services concerned via the ERP system ie accounting,Relevant
Finally the packaging employee add the waybill and the delivery note on the package and thereafter he gives the package to the haulers,Relevant
The process ends when the order is sent,Relevant
The process starts when IT equipment is needed by a service manager,Relevant
The request is first analyzed by the head of the IT Department and they have to decide if the request is justified or not,Relevant
If the request is not justified the process ends,Relevant
If the request is justified they also have to decide if they accept it or not in some cases the request is justified but the solution requested to this need seems to be inappropriate,Relevant
If the request is not accepted but stays justified obviously the service manager has the opportunity to adapt the request and suggests a new request that the head of IT Department will analyze again and the process starts again,Relevant
The service manager has also the choice to not adapt his request and the process ends in this case,Relevant
But if the request is accepted then the head of IT department asks for a quote,Relevant
If it is the first time that the supplier works with the company the purchasing department has to add this supplier in the suppliers evaluation form,Relevant
If the budget or treasury will be affected with this expense the Chief Financial Officer has to analyze the expense and decides if he validates the expense or not,Relevant
If he does not validate it then the head of the IT Department has to ask for a new quote to a new supplier,Relevant
If the expense is validated the head of the IT Department completes the purchase form and then the purchasing department makes the order and sends it to the supplier,Relevant
When the order is ready the supplier sends it with the purchase documents that is to say the invoice and the acknowledgement of receipt to the head of the IT department who sends after all to the service manager,Relevant
Next both the head of the IT department and the purchasing department compare the purchase order with the delivery and the invoice,Relevant
If one of them finds something incorrect they contact the supplier in order to solve the problem and then compare it again and contact the supplier again until everything is in order,Relevant
When everything is correct or if everything was right the first time the Chief Financial Officer has to validate the purchase,Relevant
If he does not validate it the comparison process between the invoice the purchase order and the delivery starts again until the amount to be spent aligns with their expectations,Relevant
If he validates the purchase then he pays the invoice and the process ends,Relevant
The process starts when the need is notified by the receipt of a purchase order form by the service manager,Relevant
Then the purchase department has to analyse the demand if it is not ok the demand is obviously rejected and the process ends,Relevant
Otherwise they have to request a quote,Relevant
If the quote is asked to a new supplier the purchasing department has to add it into the evaluation suppliers form data base,Relevant
Then the financial management has to validate the quote if it is not ok the demand has to be analysed again but if it is financially ok the service can be ordered so the service department asks for an intervention,Relevant
The supplier performs the requested service and sends the purchase documents purchase order and invoice afterwards,Relevant
Next the purchasing department compares the purchase order with the invoice received and has to validate if something is wrong the invoice is not validated and the department contacts the supplier for another validation,Relevant
Otherwise the financial department has to validate it a second time,Relevant
Again if it is not ok the purchase department has to compare it again but if it is ok the financial department puts the invoice in payment and the process ends when the service provider is paid,Relevant
The process starts with the presentation of the candidate at the office,Relevant
He enrolls for the examination,Relevant
The centre manager checks the planning in the license database if the candidate is already planned,Relevant
If it is not the case the centre has to create a new file for this candidate in the license database,Relevant
Then he registers the candidate to the examination,Relevant
The applicant has to pay for his registration,Relevant
If the payment is not received the candidate is rejected and the process ends,Relevant
Otherwise the process continues and the centre manager checks the validity of the candidate and guide s ID cards,Relevant
If those are invalid the candidate is rejected and the process ends,Relevant
If on the contrary the ID cards are acceptable the centre manager checks the age conditions,Relevant
If those are not fulfilled the candidate is rejected and the process ends,Relevant
Otherwise the process continues and the centre checks that the ID card corresponds to the candidate,Relevant
If he notices a mismatch the Chief examiner seizes his ID card and warns the authorities,Relevant
The candidate is rejected and the process ends,Relevant
If it corresponds the centre checks the temporary driving license and the certificate from the municipality,Relevant
If those are invalid the candidate is rejected and the process ends,Relevant
If those are valid there are 2 possibilities,Relevant
Either the applicant has learned by a driving school or by another guide,Relevant
This second case requires an additional step the centre checks the guide driving license,Relevant
If his driving license is invalid the process ends and the candidate is rejected,Relevant
If it is valid the process keeps going,Relevant
This step is not necessary if the candidate has learnt by a driving school,Relevant
Next the centre checks the vehicle documents,Relevant
If those are not valid the candidate is rejected and the process ends,Relevant
Otherwise the process continues with the examiner who checks the vehicle state,Relevant
If he evaluates the car as defective the candidate is rejected and the process ends,Relevant
On the contrary if the vehicle is in good conditions the centre manager makes a random selection of the examination track thanks to the IT system of the company and the candidate is allowed to take the examination,Relevant
The candidate is accepted and the process ends,Relevant
The process starts when the candidate arrives at the centre,Relevant
An employee of the centre completes the identity verification form at least every 25 candidates and checks the validity of the client s ID card according to the regulation,Relevant
If the ID card is not valid the process ends and the client is refused,Relevant
If it is valid the client s age is checked once again according to the legislation,Relevant
If the candidate doesn t fulfil the age requirement the process ends and he is refused,Relevant
In the case where the client fulfils the age requirement the centre employee checks that the card corresponds to the candidate,Relevant
If the card is not corresponding to the candidate the employee takes the ID card warns the authorities and the process ends,Relevant
The client is thus refused because of failure and fraud,Relevant
If the card corresponds to the candidate the centre employee checks the number of failures and the driving school certificate if necessary,Relevant
The employee then registers the candidate,Relevant
If a session is not available the client asks the availability and or takes an appointment then comes back to the beginning arrival,Relevant
If a session is available he checks that the client is already in the database,Relevant
If the client isn t the centre employee creates a new file in the Database Permis ‘DB Permis ,Relevant
If the client was already registered or has just been registered the employee registers the candidates and checks his data,Relevant
After that the client has paid the employee generates a session for the candidate according to his category from the ‘DB Permis  which generates a random series of questions,Relevant
The client takes the exam,Relevant
If a fraud is detected during the exam the centre interrupts the exam and warns the authorities the client is then refused failure and fraud and the process ends,Relevant
In each case the results are printed by the centre,Relevant
If the exam is passed the client takes the reading test and the process ends with the delivery of the provisional driving licence PCP the results and some information,Relevant
If the exam is failed the client is given the results of the exam,Relevant
The process starts when the candidate arrives at the examination centre,Relevant
There is a previous control of the vehicle by the examinator before he makes a random selection for the track with the IT system,Relevant
Then he takes note of the track and manoeuvres,Relevant
The customer makes the track and manoeuvres directed by the examinator according to the traffic regulations,Relevant
The examinator assesses the abilities of the candidate,Relevant
If he makes a dangerous manoeuvre the exam is interrupted,Relevant
Otherwise the examinator makes a global assessment of the exam and he registers the assessments with the IT system,Relevant
He encodes the results and sends them to the server of the company with the IT system and the protocol of the exam,Relevant
Then he archives the protocol and at the same time he gives the result to the candidate,Relevant
If the result is a success the exam is passed but if it is a failure the exam is failed,Relevant
The first step in the registration process is the quote calculation,Irrelevant
It begins when someone needs to obtain a tenant insurance,Relevant
The user will then take an interest in Flora and go to the website,Relevant
The customer will go on découvrir mon prix and so the quote calculation process begins,Relevant
The user is now on the page where he selects the type of housing,Relevant
It can be a house 2 or 3 faces a villa 4 faces or a flat,Irrelevant
Selecting an accommodation type enables the user to move forward to the next screen,Relevant
The user just has to click on the right button to go further there is no continue button,Relevant
Then the user has to enter his address to go further in the process,Relevant
When the user starts typing his address a drop down list appears with all the street names corresponding to the entered characters,Relevant
In order to move forward the user has to select one address in the Google results and the system moves on directly to the next page,Relevant
If the user enters an address abroad the pop up window appears informing the user that Flora is only available in Belgium,Relevant
If the user lives in a zone subject to flooding a pop up window also appears to say that the house is located in a zone subject to flooding and that the user cannot be insured for the moment the user can be redirected to the Ethias website,Relevant
If the address is unknow the message Je ne trouve pas mon adresse appears,Relevant
The user is redirected to the page where he has to enter manually his address he has to complete manually all the fields,Relevant
If the address is known located in Belgium and complete the user clicks on Confirmer and is then redirected to the monthly rental amount page,Relevant
The monthly rental amount is a mandatory field,Irrelevant
If it is left empty a warning red notice must ask the user to correctly fill it out Max of characters 7,Relevant
If the user enters a higher rent the pop up window appears informing the user that Flora doesn t insure properties with a rent higher than 1500€,Relevant
The user can decide to move on to the Ethias website or exit the Flora s quote calculation process by clicking on the X in the upper right hand corner the button Je comprends,Relevant
The user then goes to the Prix page which mentions the price of the rental insurance for his property at his address,Relevant
The price covers the civil liability and the content of the housing,Irrelevant
The user can choose to add or not add the vandalism cover,Relevant
To finish this process the user has to tick the Checkbox of the terms conditions before being able to continue,Relevant
Once the quote calculation process is complete a customer profile must be created,Irrelevant
This process starts with the screen mon compte the user must fill in different information First name name date of birth phone number email address and password are mandatory fields,Relevant
Before going to the next step the system makes a verification about the age of the user,Relevant
In fact the user must be between eighteen and hundred years old because they consider that outside this age slice you are less likely to take out insurance,Irrelevant
So if the customer is under eighteen or over hundred the process stops and the customer gets stuck,Relevant
The next step consists in checking if the email address still exists in the system because it is possible to have a user who has given the account creation just after entering the personal information or who has left the process for a moment perhaps to pick up where he left off later on,Relevant
So if the email address did not still exist Flora will then send an email to the user in order to allow him to validate his email address,Relevant
In the email the user can push on a button Valider mon compte or on another Je n ai pas demandé de compte Flora,Relevant
If the email address still existed we can go on the next step,Relevant
After that Flora has to check if the email address is still validated,Relevant
If it is the case the account is created and it s the final event,Relevant
If the user did not confirm his email address and pushed on button Je n ai pas demandé de compte Flora the process stops and no account will be created for the user,Relevant
Just in order to precise a little at the end of this business process the user is still not a customer he is a prospect,Irrelevant
He will become a customer once he will be logged into the application as such,Irrelevant
This step of the process is important because it will be impossible for the user to use the app as long as he is not a real client,Irrelevant
Indeed he will be considered as a prospective customer until the moment he makes the payment,Irrelevant
Without this payment even if the user created an account he is not allowed to gain access to the application,Irrelevant
The first stage consists in asking the client information about his moving in the housing,Relevant
On the one hand if he already moved in Flora will invite the client to state if he is insured for this housing or not,Relevant
In case of a client who is already insured Flora will ask the user to enter the contact details of his previous insurer and we will deal with the termination of his contract,Relevant
On the other hand if the user has not moved in yet the app will request him to enter the date of moving in and his future address,Relevant
After that he will be invited to choose a payment method,Relevant
The client will soon be allowed to choose among three different means of payment with a credit card via PayPal or via Apple Pay,Relevant
For the moment there are only two payment methods available the credit card and PayPal,Irrelevant
By selecting the credit card as mean of payment the user will be redirected to the next screen,Relevant
At that point he will have to encode his card number the name of the card the validity date and the CVV number,Relevant
Obviously there will be no direct debit before the start of the contract,Irrelevant
In the case where the user would want to pay with PayPal he would be redirected to the PayPal interface in order to check that the available balance on PayPal is sufficient to pay,Relevant
Then the user can click on the button Suivant which will redirect him to another screen with a summary of his contract type of housing monthly rental amount full address contract duration price credit card registered and so on,Relevant
After having checked the elements of his contract he must accept the general terms conditions before subscribing to the product and paying,Relevant
Then he can click on Confirmer and in that case it means that the user wants to confirm and pay,Relevant
Once the contract is confirmed the client will be invited to download the application in order to handle his insurance directly from the application,Relevant
From the moment he confirmed the contract is forward to him by email,Relevant
Finally at this step of the process the client receives a confirmation email with the documents related to the contract attached,Relevant
If he receives this email it means that the payment is accepted and therefore the contract is confirmed,Relevant
From a legal point of view it is mandatory to send a confirmation email to the policyholder,Irrelevant
From that moment the client can log in into his account access his profile and his documents ask questions manage decisions and request a refund in the event of a damage,Irrelevant
First of all when the client wants to create a new claim he needs to open the chat bot in the app,Relevant
The date of the damage will be requested from the customer to verify if he was covered by insurance at the time of the damage,Relevant
If this is not the case the client will not be compensated,Relevant
Then the client will receive a reduced list of the frequent damage and will be asked to select the damage concerned,Relevant
If the damage is not in this list then it may be part of the list of damages not covered and in this case the customer will not be compensated,Relevant
Or the client may request to be put in contact with the CCM customer communication management,Relevant
However if the damage has been found on the list the process continues normally,Relevant
The client will then be asked whether or not it was a personal property,Relevant
If it is then the client will give more information about the asset,Relevant
And if it is not the process continues to the next step,Relevant
In that step the client will have the opportunity to report another claim if this is the case the client will be sent back to the beginning of the process in order to give all the necessary information again,Relevant
If there is no further damage to report then the customer will be asked for the owner s contact information,Relevant
Afterwards the application will ask the customer if there is at least one property that belongs to the owner,Relevant
In both cases a summary adapted to the situation will be sent to the customer,Relevant
Finally if the customer wishes to conclude and send the notification of the damages he will have to click on Envoyer the damage will be transferred and the case will be finished,Relevant
Once the damage has been notified and that the claim has been transferred to Ma demande it will be transferred to the customer manager,Relevant
He will then process the claim starting by judging whether or not it is important,Relevant
If the claim is significant he will call in an expert to determine the amount of compensation,Relevant
Otherwise he will define the amount himself on the basis of the information provided by the customer in the Flora application,Relevant
It is possible that the customer manager may not have the necessary information to calculate the refund,Relevant
In this case he will send an e mail to the customer to request the missing information,Relevant
Once the amount of compensation has been determined the customer manager will enter it into the application,Relevant
Then if this amount is higher than 1000 euro the Flora application must approve the compensation request before sending it to the customer,Relevant
If Flora detects a flaw it will inform the customer manager who will re analyse the situation,Relevant
Otherwise if Flora approves the request for compensation or in the event that the amount is less than 100 euro the compensation proposal will be sent to the customer,Relevant
The next step depends on the client s approval of the compensation proposal,Irrelevant
If the customer approves Flora will ask for the customer s bank account number and an electronic signature via ITSME,Relevant
Once the compensation proposal has been signed the client will be reimbursed and will receive a notification that the file has been closed,Relevant
The client receives the compensation amount on his bank account and the process is thus completed,Relevant
If on the other hand the customer does not approve the compensation proposal Flora will forward this refusal to the customer manager,Relevant
The acquisition of lands and buildings process by Spi follows a certain chain of events decisions and actions,Irrelevant
First of all they start by asking the government procurement if there is any land or buildings available,Relevant
In order to do this they send a letter expressing their wish,Relevant
If there are no lands or buildings available they express to the government procurement that they are aiming to buy so they fill in a form to be added to the waiting list and they will be notified when an opportunity comes along,Relevant
If something is available the procedure usually begins with an estimation of the property solicited by the government procurement,Relevant
Then this estimation is reported to Spi,Relevant
Since Spi is aiming to rent or sell these acquisitions before they buy lands and buildings they need to be sure that they will bring interests to their clients,Relevant
So they decide to carry out a market research and see if the assets are interesting enough,Relevant
If it is not interesting they decide to drop off,Relevant
If it is interesting then Spi asks their experts to carry out their own estimation of the asset,Relevant
If the estimation matches they carry out the next step otherwise the company and the government procurement try to reach an agreement,Relevant
Without any agreement found the company can decide to end the acquisition process,Relevant
After they agree on a price Spi asks the bank if they are allowed to have a loan,Relevant
To do so the financial department provides the bank with the expertise and the result of the market research,Relevant
Then they have to wait 10 days to have a decision from the banker,Relevant
If after 10 days they don t have an answer they can reschedule an appointment to have the final decision usually if they don t have an answer after 10 days it s because the loan has been rejected so during this second meeting they will try to find a new arrangement,Relevant
If no arrangement has been found the process ends here,Relevant
The commercialization of plots of lands and building starts when Spi receives by email the interest of a client to buy a building or a plot of land,Relevant
Then it has to acknowledge confirm the receipt in order to follow the sale,Relevant
Once the receipt acknowledges Spi has a free two month reservation to send a form to the candidate buyer,Relevant
This one fills out the request and sends it back to the company which has the duty to complete sign and date the form,Relevant
Once this first step done Spi  executive board has one month to take a decision about the sale of its plots of land or building,Relevant
The agreement between these two parts remain valid for a period of six months,Relevant
Then the company gives an agreement in principle to formalize the contract and the sales otherwise if the candidate buyer doesn t respect this six month validity Spi cancels the contract and the client is obliged to give 10 of the sum of the land or the building to the company eg when the client doesn t want to buy the land anymore before the 6 months,Relevant
When the six months are respected Spi will receive the 10 of the value of the land by the candidate buyer and it has to sign the deed,Relevant
Later Spi checks if the payment is correct and if the reservation fee has been paid in one month,Relevant
Then if all is done in the rules Spi orders the measuring plan and the placement of markers on the sold property,Relevant
The reception of the proof credit from a bank by Spi leads to the selling of the land,Relevant
Otherwise if the reservation fee is not received in one month the order is rejected,Relevant
The Head of the rental department receives a request concerning the rental of a building,Relevant
He sends the request to the legal department they check whether the request is complete and legal,Relevant
If the document is not complete the client gets a message saying that he has to complete his documents,Relevant
If the document is complete the head of the rental department schedules a meeting with the client,Relevant
During this meeting the client proposes a price,Relevant
If the price is too low the head of the department does a counterproposal which is then accepted or not by the client,Relevant
When the client refuses the negotiations are over and we consider the process done,Relevant
When a correct deal has been reached by the 2 parties we draft a contract,Relevant
When the contract is signed the process has reached its end,Relevant
The appeal for intervention process in which the trigger event is the need for services such as reparations gardening … Once the problem is identified the maintenance department looks for companies with qualified people who could fill this need and then get in touch with that company,Relevant
They explain the need or issue,Relevant
If this person is indeed qualified for this request a quote is asked,Relevant
When the quote from the company is received the maintenance department examines it,Relevant
If it seems correct they send it to the financial department which determines if it fits the company s budget in order to submit their agreement or not,Relevant
If they do agree the maintenance department contacts the company again to complete the final terms and sign a contract,Relevant
Otherwise they explain to the company that they do not want to go any further and restart the search for qualified people,Relevant
Once both parties have signed the contract the financial department proceeds with the payment,Relevant
Finally the maintenance department checks the service delivery to be sure that it is well done and that it meets their expectations,Relevant
The data analysis process is done in several steps First data analysts collect data from different sources for every sector,Relevant
Then they merge the data from different sources and make a relation between them unnecessary data is cleaned in order to concentrate on the economic analysis,Relevant
Data analysts analyze the evolution of the annual revenue of the companies for each sector and they combine the data of SPI with the one coming from the outside sources,Relevant
Finally the results are interpreted and the analysts make the best economic analysis possible and come to a conclusion,Relevant
The report of the analysis is then published in the database of the company so that it is accessible to everyone,Relevant
Everything starts when a student is positive for the COVID 19,Relevant
The school will receive the information via email phone or even via SMS,Relevant
Whether it s via phone the school management will ask some specific questions such as what was the last day in class when did the student do the test when did the student receive the results and so on,Relevant
Then they will fulfil the file with their own information such as the place where the student is sitting in class the schedule from each class … To do so they must dispose of the class plans,Relevant
Moreover it should be done regarding one clear and precise model,Irrelevant
Once the file is completed they can start analysing the information,Relevant
The first and the most important one is to know who the students with high risks are,Relevant
For that they will consult the class plans and will make groups of students those who are behind the positive student are not impacted nevertheless those who are on both sides from this student are risky only if they have had close contact with the positive student without masks,Relevant
Unfortunately this operation is hard because of option courses,Irrelevant
Indeed there are a lot of different class plans for these courses meaning that students are not always sitting next to the same students depending on the courses,Irrelevant
Once every single information has been collected they will send the complete file to the Safety Advisor via email,Relevant
When she receives the email she will make a first analysis then she will either transfer the file to the PSE the School Medicine or just will share the information that there is one more positive student in the school in order to receive a solution to implement,Relevant
However if it is an urgent situation the school management will take the decision to close a class without consulting the PSE,Relevant
In the normal process the PSE will analyse the sent file and will send instructions to the Safety Advisor who will send them to the school management,Relevant
On the one hand students with high risks will receive a mail with the procedure to apply and a coming back date,Relevant
On the other hand students with no risks will receive a small mail to be aware of the positive student,Relevant
